ID,规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,Kit名称,开发责任人,测试责任人,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
cmramc16s0qcch67b6cbzjj5j,12.1.1.2,检查文档中清楚地说明了使用场景。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,28,未确认,P2,ArkUI,,,该接口描述仅说明获取节点数量，未说明统计数量或遍历前确定范围等使用场景，不符合规则要求的方法/函数说明应包含使用场景。,,| [OH_ArkUI_ActiveChildrenInfo_GetCount](capi-native-type-h.md#oh_arkui_activechildreninfo_getcount) | 获取ActiveChildrenInfo结构体内的节点数量，适用于统计或遍历活跃子节点前确定节点数量的场景。 |,| [OH_ArkUI_ActiveChildrenInfo_GetCount](capi-native-type-h.md#oh_arkui_activechildreninfo_getcount) | 获取ActiveChildrenInfo结构体内的节点数量。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,文档原第28行仅说明获取节点数量；foundation/arkui/ace_engine/interfaces/native/node/node_utils.cpp:416到421显示该接口返回nodeCount用于获取数量但未体现遍历前确定数量的场景,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:28改为说明获取ArkUI_ActiveChildrenInfo节点数量并用于遍历活跃子节点前确定数量
cmramc16j0qcbh67bpioq3fey,12.1.1.2,检查文档中清楚地说明了使用场景。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,27,未确认,P2,ArkUI,,,该接口描述只说明按下标获取子节点，未说明该接口通常用于按下标访问或遍历活跃子节点等场景，不符合规则要求的方法/函数说明应包含使用场景。,,| [OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex) | 获取ActiveChildrenInfo结构体的下标为index的子节点，适用于按下标遍历活跃子节点的场景。 |,| [OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex) | 获取ActiveChildrenInfo结构体的下标为index的子节点。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,文档原第27行只说明按下标获取；foundation/arkui/ace_engine/interfaces/native/node/node_utils.cpp:405到413显示该接口按index返回nodeList元素用于遍历访问,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:27改为说明按index获取ArkUI_ActiveChildrenInfo中的子节点并适用于按下标遍历活跃子节点
cmramc1680qcah67bb1r6odiv,12.1.1.2,检查文档中清楚地说明了使用场景。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,26,未确认,P2,ArkUI,,,该接口描述仅说明获取某个节点所有活跃子节点这一功能，未说明在什么场景下需要获取活跃子节点信息，不符合规则要求的方法/函数说明应清楚说明使用场景。,,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点，适用于需要查询节点当前活跃子节点信息的场景。 |,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,文档原第26行只写获取活跃子节点；foundation/arkui/ace_engine/frameworks/core/interfaces/native/node/frame_node_modifier.cpp:989到999通过GetActiveChildrenInfo返回当前活跃子节点列表用于查询,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:26补充用于查询当前可访问活跃子节点集合的场景
cmramc15y0qc9h67brjoog0vj,12.1.2.7,若相关方法/函数间存在配合/制约关系，检查文档中是否有相关描述，描述说明是否完整。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,26,未确认,P1,ArkUI,,,该接口会获取ArkUI_ActiveChildrenInfo实例，文档同一“相关接口”表中列出了对该实例进行查询的OH_ArkUI_ActiveChildrenInfo_GetCount、OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex，以及释放实例的OH_ArkUI_ActiveChildrenInfo_Destroy，说明这些接口存在“获取-查询-销毁”的功能组合和生命周期配合关系。当前第26行只说明获取活跃子节点，未说明获取后可配合哪些接口查询，也未说明使用完毕后必须调用Destroy销毁及未销毁后果，方法间关系说明不完整。,,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点。获取到ArkUI_ActiveChildrenInfo实例后，可调用[OH_ArkUI_ActiveChildrenInfo_GetCount](capi-native-type-h.md#oh_arkui_activechildreninfo_getcount)查询节点数量，并调用[OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex)按下标获取子节点；使用完毕后必须调用[OH_ArkUI_ActiveChildrenInfo_Destroy](capi-native-type-h.md#oh_arkui_activechildreninfo_destroy)销毁实例，否则可能造成资源泄漏。 |,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点。 |,https://gitcode.com/BeicC/docs-prompt/blob/master/wait-for-confirm/method_relationship_check.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:23到29为相关接口汇总表，已列出GetActiveChildrenInfo、GetCount、GetNodeByIndex和Destroy；在第26行重复展开获取-查询-销毁关系会造成描述冗余,无需补充获取-查询-销毁完整链路；已将zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:26保留为获取当前活跃子节点信息及查询场景说明
cmramc1720qcdh67b23znjriu,12.1.1.1,检查文档中关于方法/函数的含义/功能等信息描述是否完整，功能描述中若存在名词或概念不易理解或存在多义性，检查文档是否提供相关知识。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,26,未确认,P1,ArkUI,,,该接口描述中的“活跃的子节点”不是通用且边界明确的概念，当前文档仅给出“获取某个节点所有活跃的子节点”，未说明“活跃”如何判定，也未在概述或相关接口说明中补充解释。开发者无法据此明确接口返回哪些子节点，属于关键概念未解释。,,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点，并补充说明“活跃的子节点”的判定条件。 |,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,文档原第26行未解释活跃子节点范围；foundation/arkui/ace_engine/frameworks/core/components_ng/base/frame_node.cpp:8421到8430通过GetFrameNodeChildByIndex并筛选IsActive子节点,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:26补充节点当前处于活跃状态的子节点信息
cmramc17b0qceh67b0pz9r6iy,11.1.1.1,检查文档中提供的功能场景、特点描述是否全面，能解决哪些问题以及带来的收益是否完整。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,15,未确认,P2,ArkUI,,,该概述仅说明ActiveChildrenInfo是结构体信息，未说明其面向的节点活跃子节点场景及整体能力。结合后文相关接口可知，该结构体用于承载某个节点的活跃子节点信息，并支持获取数量和按下标访问节点；这些模块/结构体级用途未在概述中体现，不符合功能场景和能力描述应相对完整的要求。,,定义ActiveChildrenInfo结构体信息，用于表示节点的活跃子节点信息，可获取活跃子节点数量并按下标访问对应子节点。,定义ActiveChildrenInfo结构体信息。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/11_1_1_1.md,体验,知识点完整,概念/功能/原理/场景描述完整,验证模块的定义、功能、使用场景、用法用途完整无缺失,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:15为结构体页模板统一概述格式，要求保留“定义ActiveChildrenInfo结构体信息。”，不在该行展开功能场景,无需按扫描建议补充场景；已将zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:15恢复为“定义ActiveChildrenInfo结构体信息。”
cmramc15q0qc8h67bxx9ok729,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,25,未确认,P2,ArkUI,,,表格分隔行第二列仅包含两个连字符，不符合 Markdown 表格分隔行至少三个连字符的常规要求，表格结构不规范，影响格式一致性和渲染稳定性。,,|---------------------------------------------------------------------------------|------|,|---------------------------------------------------------------------------------| -- |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,文档原第25行表格第二列分隔符为两个连字符；zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:24定义了两列表格但分隔行不规范,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:25将第二列分隔符改为至少三个连字符
cmramc15i0qc7h67b6cpuawd5,0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,29,未确认,P2,ArkUI,,,该行接口名明确对应“ArkUI_ActiveChildrenInfo”，但中文描述写为“ActiveChildrenInfo实例”，缺少“ArkUI_”前缀，与同一行接口名中的结构体名称不一致。,,| [OH_ArkUI_ActiveChildrenInfo_Destroy](capi-native-type-h.md#oh_arkui_activechildreninfo_destroy) | 销毁ArkUI_ActiveChildrenInfo实例。 |,| [OH_ArkUI_ActiveChildrenInfo_Destroy](capi-native-type-h.md#oh_arkui_activechildreninfo_destroy) | 销毁ActiveChildrenInfo实例。 |,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,是,interface/sdk_c/zh-cn/arkui/ace_engine/native/native_type.h:330定义的类型名为ArkUI_ActiveChildrenInfo；文档原第29行省略ArkUI_前缀导致类型名不一致,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:29改为销毁ArkUI_ActiveChildrenInfo实例并补充释放资源说明
cmramc1590qc6h67bd303b4g3,0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,28,未确认,P2,ArkUI,,,该行接口名明确对应“ArkUI_ActiveChildrenInfo”，但中文描述写为“ActiveChildrenInfo结构体”，缺少“ArkUI_”前缀，与同一行接口名中的结构体名称不一致。,,| [OH_ArkUI_ActiveChildrenInfo_GetCount](capi-native-type-h.md#oh_arkui_activechildreninfo_getcount) | 获取ArkUI_ActiveChildrenInfo结构体内的节点数量。 |,| [OH_ArkUI_ActiveChildrenInfo_GetCount](capi-native-type-h.md#oh_arkui_activechildreninfo_getcount) | 获取ActiveChildrenInfo结构体内的节点数量。 |,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,是,interface/sdk_c/zh-cn/arkui/ace_engine/native/native_type.h:330定义的类型名为ArkUI_ActiveChildrenInfo；文档原第28行省略ArkUI_前缀导致类型名不一致,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:28改为获取ArkUI_ActiveChildrenInfo结构体内的节点数量
cmramc1510qc5h67b01rf0sab,0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,27,未确认,P2,ArkUI,,,该行接口名明确对应“ArkUI_ActiveChildrenInfo”，但中文描述写为“ActiveChildrenInfo结构体”，缺少“ArkUI_”前缀，与同一行接口名中的结构体名称不一致。建议使用完整结构体名，并将“结构体的下标为index的子节点”调整为更自然准确的“结构体中下标为index的子节点”。,,| [OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex) | 获取ArkUI_ActiveChildrenInfo结构体中下标为index的子节点。 |,| [OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex) | 获取ActiveChildrenInfo结构体的下标为index的子节点。 |,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,是,interface/sdk_c/zh-cn/arkui/ace_engine/native/native_type.h:330定义的类型名为ArkUI_ActiveChildrenInfo；文档原第27行省略ArkUI_前缀且结构体的下标表述不准确,已在zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md:27改为获取ArkUI_ActiveChildrenInfo结构体中下标为index的子节点
